date,open,high,low,close,volume,vwap
09/01/2013 18:18:59,1640.25,1642,1639,1641.25,21722,1640.667273
09/01/2013 21:42:07,1641.25,1643.5,1639.75,1640.75,21706,1641.830116
09/02/2013 02:05:25,1640.75,1644.5,1640.5,1644.5,21652,1643.149905
09/02/2013 03:01:56,1644.5,1646,1642.75,1645,21709,1644.556854
09/02/2013 04:32:44,1645,1647.25,1644.25,1645.5,21646,1646.012254
09/02/2013 06:40:20,1645.5,1648,1645.25,1648,21595,1646.641549
09/02/2013 08:06:34,1648,1648.5,1646,1646.5,21644,1647.493254
09/02/2013 09:47:06,1646.75,1647.75,1645.25,1647.5,21688,1646.371507
09/02/2013 18:20:35,1647.5,1648.5,1645.25,1646,21622,1647.418937
09/02/2013 23:27:37,1646,1648.25,1645.25,1647.75,21648,1647.043434
09/03/2013 02:11:44,1647.75,1649,1646.25,1647,21629,1647.82639
09/03/2013 03:06:28,1647,1648.5,1646.5,1648,21632,1647.545766
09/03/2013 03:54:23,1648,1648.5,1643.5,1643.75,21639,1646.498995
09/03/2013 04:00:01,1643.75,1644.5,1642.5,1643.25,21629,1643.313225
09/03/2013 04:09:53,1643.25,1646.75,1642.25,1643.5,21717,1644.297612
09/03/2013 04:48:07,1643.5,1645.5,1642.25,1644,21699,1643.978156
09/03/2013 06:05:01,1644,1647,1642.75,1645.25,21644,1645.275573
09/03/2013 06:53:54,1645.25,1647,1642.5,1644,21590,1644.512367
09/03/2013 07:37:17,1644,1646.25,1643.5,1646,21732,1644.692516
09/03/2013 08:16:14,1646,1647,1645.5,1646,21685,1646.22949
09/03/2013 08:30:05,1646,1647,1645.5,1647,21590,1646.274954
09/03/2013 08:31:19,1647,1648.75,1646.25,1648.75,21689,1647.635783
09/03/2013 08:32:05,1648.75,1649.25,1647.75,1647.75,21604,1648.457589
09/03/2013 08:33:54,1647.75,1649,1647.5,1649,21618,1648.506846
09/03/2013 08:35:18,1649,1649.5,1647.75,1649.5,21583,1648.686072
09/03/2013 08:37:17,1649.5,1650,1648.5,1648.75,21655,1649.289656
09/03/2013 08:40:20,1648.75,1649.75,1648.25,1649.5,21617,1648.828734
09/03/2013 08:43:12,1649.5,1649.75,1647.5,1648.25,21618,1648.414839
09/03/2013 08:47:05,1648.25,1648.5,1647.25,1647.5,21631,1647.785481
09/03/2013 08:51:22,1647.5,1648,1646.75,1647.5,21632,1647.371325
09/03/2013 08:55:37,1647.5,1647.75,1646.25,1647.5,21642,1646.877634
09/03/2013 09:01:00,1647.5,1648,1645.5,1645.75,21497,1646.95047
09/03/2013 09:02:48,1645.75,1646.25,1644.25,1645.5,21801,1645.297796
09/03/2013 09:06:22,1645.5,1647.25,1645,1647.25,21649,1646.266225
09/03/2013 09:10:25,1647.25,1647.5,1645.5,1647.25,21596,1646.610889
09/03/2013 09:13:21,1647.25,1648.75,1647,1648,21678,1647.797617
09/03/2013 09:17:17,1648,1648.5,1645.5,1645.75,21629,1647.073073
09/03/2013 09:21:27,1645.75,1646.25,1644,1644.5,21654,1645.206451
09/03/2013 09:26:00,1644.5,1645.25,1643.75,1645,21675,1644.493795
09/03/2013 09:30:32,1645,1645.75,1644.5,1645,21653,1645.123378
09/03/2013 09:37:01,1645,1646.5,1644.75,1646,21626,1645.875913
09/03/2013 09:44:58,1646,1647,1645.75,1646.75,21695,1646.390689
09/03/2013 09:50:20,1646.75,1647.75,1646.5,1646.5,21610,1647.111777
09/03/2013 09:57:05,1646.5,1646.5,1644.75,1644.75,21685,1645.775651
09/03/2013 10:01:34,1644.75,1646,1644.5,1645.5,21662,1645.201678
09/03/2013 10:11:46,1645.5,1646.5,1644.75,1646.25,21655,1645.651743
09/03/2013 10:18:05,1646.25,1646.75,1644,1644.75,21657,1645.391271
09/03/2013 10:20:24,1644.75,1645.25,1642.5,1643,21674,1643.60553
09/03/2013 10:23:01,1643,1643.25,1641.5,1641.75,21691,1642.441739
09/03/2013 10:24:27,1641.5,1642,1640,1640.5,21737,1640.819858
09/03/2013 10:27:02,1640.5,1641.5,1640.25,1640.75,21724,1640.844745
09/03/2013 10:28:20,1640.75,1640.75,1638.5,1639,21736,1639.455776
09/03/2013 10:30:17,1639,1639.5,1637.25,1637.5,21717,1638.441405
09/03/2013 10:32:31,1637.5,1639.5,1637.25,1639,21786,1638.508308
09/03/2013 10:35:56,1639,1639.5,1638.25,1638.5,21738,1638.922877
09/03/2013 10:39:54,1638.5,1639.25,1637.5,1639,21761,1638.409965
09/03/2013 10:45:22,1639,1640,1637.5,1637.75,21729,1638.926745
09/03/2013 10:48:37,1637.75,1638.5,1636.25,1637.25,21732,1637.129671
09/03/2013 10:53:37,1637.25,1639,1637.25,1639,21805,1638.184843
09/03/2013 11:00:39,1639,1639.25,1637.25,1637.5,21391,1637.977
09/03/2013 11:06:30,1637.5,1638.75,1637.25,1638.5,22129,1637.886868
09/03/2013 11:14:32,1638.5,1639.5,1638,1638.25,21741,1638.97745
09/03/2013 11:21:13,1638.25,1638.25,1636.25,1637,21772,1637.203346
09/03/2013 11:29:14,1637,1638.25,1636.25,1637,21764,1637.536138
09/03/2013 11:36:38,1637,1638.25,1636.5,1636.75,21760,1637.506468
09/03/2013 11:43:20,1636.75,1637.75,1635.5,1636.5,21780,1636.594708
09/03/2013 11:47:21,1636.5,1636.75,1634.25,1634.5,21524,1635.430264
09/03/2013 11:51:07,1634.5,1635,1633.75,1634.5,22073,1634.478503
09/03/2013 11:59:48,1634.5,1635.25,1633.25,1634,21791,1634.538686
09/03/2013 12:04:37,1634,1634,1632.5,1633,21829,1633.067754
09/03/2013 12:10:09,1633,1634.5,1632,1634.25,21831,1633.003195
09/03/2013 12:16:31,1634.25,1635.5,1634,1634.25,21713,1634.786292
09/03/2013 12:22:15,1634.25,1634.5,1632.25,1632.75,21906,1633.277812
09/03/2013 12:32:22,1632.75,1635,1632.5,1634,21813,1633.975267
09/03/2013 12:45:50,1634,1635.5,1633.75,1633.75,21801,1634.723935
09/03/2013 12:50:47,1633.75,1633.75,1631.5,1632.5,21825,1632.704044
09/03/2013 12:58:35,1632.5,1633.75,1632.25,1632.5,21822,1633.076356
09/03/2013 13:06:50,1632.5,1634.25,1631.5,1633.5,21824,1633.092009
09/03/2013 13:13:48,1633.5,1635.5,1633,1634.75,21806,1634.486449
09/03/2013 13:22:38,1634.75,1635.25,1632,1632,21807,1634.120386
09/03/2013 13:28:45,1632,1633.25,1631.5,1631.5,21684,1632.557635
09/03/2013 13:32:35,1631.5,1634.5,1631.25,1634,21966,1633.288628
09/03/2013 13:39:13,1634,1634.75,1632.5,1633.75,21820,1633.565479
09/03/2013 13:46:29,1633.75,1634,1631.5,1631.75,21795,1632.801032
09/03/2013 13:51:50,1631.75,1633.75,1630.75,1631.5,21864,1632.266923
09/03/2013 13:56:19,1631.25,1634.75,1631.25,1634,21795,1633.467183
09/03/2013 14:02:40,1634,1635.25,1633.75,1634.5,21827,1634.639792
09/03/2013 14:05:51,1634.75,1637,1634.5,1636.5,21784,1635.989901
09/03/2013 14:08:15,1636.5,1638.25,1636.5,1638,21768,1637.175051
09/03/2013 14:10:56,1638,1638.5,1637.25,1637.5,21758,1638.038078
09/03/2013 14:16:23,1637.5,1639,1637.25,1638.75,21754,1638.132298
09/03/2013 14:23:04,1638.75,1638.75,1637,1637.5,21762,1637.813792
09/03/2013 14:30:20,1637.5,1637.75,1636.5,1637.75,21773,1636.834726
09/03/2013 14:37:30,1637.75,1638.25,1636.75,1637.25,21761,1637.632324
09/03/2013 14:42:46,1637.25,1638.5,1637,1638.25,21760,1637.860225
09/03/2013 14:46:32,1638.25,1639.5,1638,1638.75,21703,1638.700537
09/03/2013 14:48:58,1638.75,1639,1635.75,1636,21813,1637.197336
09/03/2013 14:53:20,1636,1636.75,1635,1636.25,21786,1635.902885
09/03/2013 14:57:04,1636.25,1637.25,1636,1636.25,21779,1636.434983
09/03/2013 14:59:30,1636.25,1636.75,1635.5,1636,21772,1636.28818
09/03/2013 15:00:00,1636,1638,1636,1637.5,21740,1637.18543
09/03/2013 15:00:32,1637.5,1638,1637,1637.75,21796,1637.508281
09/03/2013 15:02:45,1637.75,1638.75,1637,1638.25,21753,1637.905875
09/03/2013 15:09:10,1638.25,1639,1637.5,1639,21766,1638.042509
09/03/2013 15:14:52,1639,1639.75,1637.5,1639.75,21715,1638.456608
09/03/2013 18:56:29,1639.75,1640,1636,1637.75,21793,1638.138795
09/04/2013 00:38:47,1637.5,1642.25,1636.75,1642,21740,1639.388627
09/04/2013 02:20:54,1642,1642.25,1636.75,1637,21732,1639.711992
09/04/2013 03:32:19,1637,1639.25,1636.5,1637.75,21764,1637.705925
09/04/2013 04:48:06,1637.5,1639.25,1636,1637.75,21762,1637.610525
09/04/2013 06:04:50,1637.75,1639.25,1636.25,1639,21761,1637.755618
09/04/2013 07:22:37,1639.25,1640,1637,1637.75,21749,1638.325383
09/04/2013 07:48:42,1637.75,1638,1635,1635.75,21763,1636.463447
09/04/2013 08:21:07,1635.75,1638.5,1635.5,1637.5,21783,1637.262625
09/04/2013 08:31:11,1637.5,1638.75,1637.25,1638.75,21762,1637.917884
09/04/2013 08:34:21,1638.5,1639.5,1638,1638.25,21742,1638.912543
09/04/2013 08:36:39,1638.25,1638.5,1635.25,1636,21732,1636.643774
09/04/2013 08:40:05,1636,1637.25,1635.75,1637,21818,1636.567158
09/04/2013 08:42:37,1637,1640,1637,1639.25,21754,1638.696102
09/04/2013 08:45:29,1639.25,1641.25,1638.75,1640.75,21720,1639.989618
09/04/2013 08:48:49,1640.75,1641.75,1640.5,1640.75,21723,1641.195127
09/04/2013 08:51:47,1640.75,1643,1640.75,1642.5,21675,1642.111061
09/04/2013 08:55:29,1642.5,1643.75,1642.25,1643,21701,1643.063004
09/04/2013 09:01:01,1643,1644.25,1642.25,1644,21707,1643.147821
09/04/2013 09:06:25,1644,1644.75,1643.75,1644.25,21674,1644.140099
09/04/2013 09:08:42,1644.5,1645.5,1644.25,1645.25,21619,1644.890906
09/04/2013 09:11:56,1645.25,1646.25,1644.5,1646,21690,1645.371899
09/04/2013 09:15:50,1646,1646.75,1645.5,1646.5,21668,1645.998131
09/04/2013 09:20:44,1646.5,1646.75,1645.5,1646.25,21658,1646.049023
09/04/2013 09:28:07,1646.25,1647,1645.5,1646.5,21501,1646.23928
09/04/2013 09:34:19,1646.5,1647.25,1645.75,1646.25,21794,1646.394879
09/04/2013 09:40:08,1646.25,1647.75,1645.75,1647.25,21595,1646.702813
09/04/2013 09:46:05,1647.25,1647.5,1646.25,1646.75,21688,1646.775025
09/04/2013 09:52:24,1646.75,1648,1646.5,1647.75,21602,1647.031039
09/04/2013 09:58:41,1647.75,1648,1646.75,1647.5,21671,1647.298094
09/04/2013 10:03:11,1647.5,1648.25,1647,1648.25,21599,1647.563058
09/04/2013 10:04:55,1648.25,1649.25,1648.25,1649,21648,1648.853878
09/04/2013 10:10:13,1649,1649.75,1648.75,1649.75,21570,1649.256548
09/04/2013 10:16:58,1649.75,1649.75,1648.5,1648.75,21571,1649.098118
09/04/2013 10:23:38,1648.75,1649,1648,1648.75,21673,1648.596318
09/04/2013 10:32:40,1648.75,1649.75,1648.25,1649.25,21537,1649.001439
09/04/2013 10:39:26,1649.25,1650,1648.75,1649.5,21683,1649.329256
09/04/2013 10:41:11,1649.5,1651,1649.25,1651,21616,1650.398813
09/04/2013 10:45:31,1651,1651.75,1650.5,1651.5,21564,1651.136257
09/04/2013 10:51:03,1651.5,1652,1651,1652,21584,1651.376842
09/04/2013 10:54:18,1652,1652.75,1652,1652.5,21589,1652.355412
09/04/2013 10:57:33,1652.25,1653.5,1652.25,1652.75,21559,1652.875458
09/04/2013 11:06:01,1652.75,1653.25,1652.5,1652.5,21552,1652.866323
09/04/2013 11:12:17,1652.5,1653.5,1652.25,1653.25,21549,1653.024781
09/04/2013 11:18:57,1653,1653.75,1652,1652.25,21585,1652.73214
09/04/2013 11:32:59,1652.25,1653,1652,1652.75,21568,1652.38964
09/04/2013 11:46:50,1652.75,1653.5,1652.25,1652.25,21564,1652.725179
09/04/2013 11:56:33,1652.25,1653,1652,1652.25,21568,1652.448616
09/04/2013 12:12:26,1652.25,1653,1652,1652.5,21561,1652.469041
09/04/2013 12:19:31,1652.5,1654.25,1652.25,1654,21559,1653.376757
09/04/2013 12:28:20,1654,1654.75,1653.75,1653.75,21534,1654.166794
09/04/2013 12:36:16,1653.75,1654.25,1653.25,1654,21556,1653.682235
09/04/2013 12:49:28,1654,1654.25,1652.5,1652.75,21563,1653.436036
09/04/2013 12:59:21,1652.75,1653,1651.25,1651.75,21562,1652.035873
09/04/2013 13:08:34,1651.75,1653.25,1651.5,1651.75,21577,1652.29265
09/04/2013 13:19:48,1651.75,1652.25,1651,1652,21582,1651.541725
09/04/2013 13:31:36,1652,1652.25,1650.75,1651.5,21562,1651.811196
09/04/2013 13:43:57,1651.5,1652.5,1651.25,1652.25,21583,1651.683211
09/04/2013 13:59:53,1652.25,1653.5,1651.5,1653,21575,1652.480313
09/04/2013 14:16:43,1653,1653.5,1652,1653.25,21562,1652.88402
09/04/2013 14:24:22,1653.25,1654.25,1651.5,1651.5,21550,1653.391265
09/04/2013 14:25:08,1651.5,1651.75,1650,1650.75,21589,1650.865973
09/04/2013 14:28:06,1650.75,1652.75,1650.5,1651.5,21582,1651.622289
09/04/2013 14:32:19,1651.5,1652.5,1650.25,1650.25,21573,1651.438685
09/04/2013 14:37:37,1650.25,1651.25,1649.5,1650.25,21593,1650.407922
09/04/2013 14:44:14,1650.25,1651,1649.5,1651,21603,1650.246054
09/04/2013 14:49:08,1651,1652.75,1650.75,1652,21573,1651.865723
09/04/2013 14:55:01,1652.25,1652.25,1650.75,1651.25,21551,1651.538803
09/04/2013 14:57:47,1651.25,1651.25,1649.5,1650.75,21621,1650.290609
09/04/2013 14:59:56,1650.75,1652,1650.5,1651.5,21583,1651.182146
09/04/2013 15:00:01,1651.5,1652.25,1651.5,1652,21570,1651.71611
09/04/2013 15:00:49,1652,1652.5,1651.25,1652,21547,1651.957245
09/04/2013 15:05:47,1652,1653,1652,1652.75,21607,1652.503656
09/04/2013 15:14:26,1652.75,1654,1652.75,1652.75,21540,1653.339009
09/04/2013 18:50:30,1652.75,1655.25,1652.75,1654.75,21550,1654.113434
09/05/2013 01:14:32,1654.75,1655.75,1653,1654,21557,1654.121318
09/05/2013 02:47:03,1654,1655.75,1652,1655.5,21543,1654.009841
09/05/2013 03:41:14,1655.5,1656.5,1653.5,1654.25,21537,1654.871047
09/05/2013 04:13:43,1654.25,1654.25,1651,1652.75,21562,1652.379046
09/05/2013 05:24:40,1652.75,1653,1650.5,1653,21541,1651.72391
09/05/2013 06:31:30,1653,1654.5,1652,1652.75,21598,1653.379364
09/05/2013 07:32:17,1652.75,1654.5,1652.25,1653.75,21557,1653.345537
09/05/2013 07:52:21,1653.5,1656,1653.5,1654,21533,1654.929364
09/05/2013 08:14:31,1654,1654.75,1652.25,1653.75,21555,1653.541533
09/05/2013 08:30:01,1653.75,1654.5,1652,1652.75,21559,1653.013869
09/05/2013 08:31:42,1652.75,1653,1651.25,1652.25,21567,1651.996882
09/05/2013 08:34:51,1652.25,1654.75,1651.75,1654.25,21536,1653.375534
09/05/2013 08:37:16,1654.25,1655.75,1654,1655,21557,1654.988762
09/05/2013 08:41:20,1655,1656.25,1654.75,1655.5,21529,1655.62158
09/05/2013 08:45:23,1655.5,1657.5,1654.75,1657.25,21511,1656.001976
09/05/2013 08:47:53,1657.25,1658,1657,1657.75,21502,1657.486815
09/05/2013 08:52:32,1657.75,1658.25,1656.5,1656.75,21513,1657.355599
09/05/2013 08:58:16,1656.75,1657.75,1656.5,1657,21505,1657.155371
09/05/2013 09:03:24,1657,1658,1656.5,1657,21497,1657.278423
09/05/2013 09:08:25,1657,1657.25,1655.25,1656.5,21529,1656.097822
09/05/2013 09:15:19,1656.5,1657.25,1656,1657.25,21491,1656.641222
09/05/2013 09:23:39,1657.25,1657.75,1655.75,1656,21530,1656.946714
09/05/2013 09:31:48,1655.75,1657.25,1655.75,1656.25,21471,1656.616716
09/05/2013 09:34:16,1656.25,1656.25,1653,1653,21580,1654.511677
09/05/2013 09:38:42,1653,1654.5,1652.75,1654,21549,1653.739617
09/05/2013 09:43:27,1654,1654.75,1653.5,1654.75,21544,1654.215048
09/05/2013 09:49:26,1654.75,1655,1652.75,1653.75,21471,1653.936263
09/05/2013 09:54:57,1653.75,1655.75,1653.5,1655.5,21614,1654.910301
09/05/2013 09:59:51,1655.5,1655.5,1652.5,1653,21539,1654.12258
09/05/2013 10:04:26,1653,1654.5,1652.75,1654.25,21557,1653.537354
09/05/2013 10:11:21,1654.25,1655,1652.75,1654.5,21552,1653.886809
09/05/2013 10:19:00,1654.5,1654.75,1654,1654.25,21542,1654.442043
09/05/2013 10:26:33,1654.25,1654.5,1653,1654,21543,1653.690421
09/05/2013 10:33:57,1654,1655,1653.75,1654.75,21547,1654.381318
09/05/2013 10:41:48,1654.75,1656.25,1654.5,1655.25,21533,1655.346561
09/05/2013 10:53:39,1655.25,1656,1654.75,1655.5,21516,1655.30956
09/05/2013 11:07:33,1655.5,1656,1655,1655,21518,1655.506181
09/05/2013 11:17:04,1655,1655.25,1654,1654.25,21530,1654.634464
09/05/2013 11:32:44,1654.25,1655.25,1653.75,1653.75,21491,1654.285189
09/05/2013 11:52:04,1653.75,1655,1653.75,1654.75,21618,1654.300606
09/05/2013 12:08:15,1654.75,1655,1654,1654,21548,1654.555481
09/05/2013 12:20:51,1654,1654.75,1653.25,1654.75,21549,1653.924939
09/05/2013 12:43:14,1654.75,1655.5,1654.25,1655.25,21484,1654.846246
09/05/2013 12:55:32,1655.25,1656.25,1654,1654,21581,1655.389683
09/05/2013 13:05:14,1654,1654.75,1653.5,1654.25,21544,1654.181512
09/05/2013 13:28:38,1654.25,1655.5,1654,1655,21533,1654.830388
09/05/2013 13:44:59,1655,1655.75,1654.5,1655,21526,1655.12284
09/05/2013 13:55:48,1655,1656.75,1654.5,1656,21534,1655.677696
09/05/2013 14:10:40,1656,1656.25,1654.75,1655,21519,1655.581707
09/05/2013 14:28:07,1655,1655.5,1654,1654.5,21547,1654.800483
09/05/2013 14:38:07,1654.5,1655,1653.25,1654,21525,1653.846365
09/05/2013 14:50:34,1654,1654.75,1653,1653.75,21575,1653.681831
09/05/2013 14:57:56,1653.75,1654,1653,1653.5,21533,1653.406678
09/05/2013 14:59:59,1653.5,1653.75,1652.75,1653.25,21573,1653.24438
09/05/2013 15:00:22,1653.25,1653.25,1652.5,1652.75,21564,1652.89166
09/05/2013 15:05:50,1652.75,1653.25,1652.5,1653.25,21485,1652.820351
09/05/2013 15:33:47,1653.25,1653.5,1652.5,1653,21639,1652.944163
09/05/2013 20:18:33,1653,1654,1648.5,1649,21586,1651.208943
09/06/2013 01:05:19,1649,1652.75,1648.75,1651.75,21585,1651.138047
09/06/2013 02:36:59,1651.75,1655.75,1651.5,1653.75,21541,1654.15098
09/06/2013 03:48:47,1653.75,1654.25,1652,1653,21564,1652.956618
09/06/2013 05:38:24,1653,1654,1652,1652.75,21525,1653.05489
09/06/2013 06:40:49,1652.75,1656,1652.75,1655.75,21578,1654.28865
09/06/2013 07:07:57,1655.75,1657.75,1655,1657.75,21516,1656.381263
09/06/2013 07:25:06,1657.75,1659.5,1657.5,1659,21484,1658.687605
09/06/2013 07:30:54,1659,1659.75,1656.25,1657.25,21493,1658.119981
09/06/2013 07:32:16,1657.25,1662.25,1657.25,1661.25,21468,1660.143807
09/06/2013 07:33:42,1661.25,1663.5,1660.75,1661.5,21443,1662.1509
09/06/2013 07:36:21,1661.5,1662.25,1659.5,1661.75,21439,1660.929614
09/06/2013 07:42:24,1662,1662.25,1658.25,1660.5,21485,1659.816628
09/06/2013 07:51:05,1660.5,1661.5,1658.75,1661,21452,1660.338407
09/06/2013 07:58:11,1661,1662.75,1660.5,1662.25,21391,1661.897796
09/06/2013 08:13:45,1662.25,1662.75,1660,1660,21517,1661.364561
09/06/2013 08:28:24,1660,1660.75,1659,1659.75,21475,1659.973795
09/06/2013 08:31:45,1659.75,1660.5,1658.5,1660,21479,1659.280332
09/06/2013 08:34:13,1660,1660.5,1657.75,1658.25,21484,1658.669789
09/06/2013 08:36:55,1658.5,1661,1658.25,1660,21435,1659.897096
09/06/2013 08:39:11,1660,1660.25,1657.75,1657.75,21449,1658.770794
09/06/2013 08:40:13,1657.75,1658,1656,1656.25,21578,1656.938398
09/06/2013 08:41:08,1656.25,1656.5,1654.25,1654.5,21513,1655.277588
09/06/2013 08:42:20,1654.5,1655,1653.25,1653.25,21561,1654.175235
09/06/2013 08:43:05,1653.25,1653.5,1652.5,1653,21566,1653.008613
